관리비_index,회원_index,청구년월,납부상태,합계금액,전기세,수도세,가스비,일반관리비,공동전기료,승강기전기료,청소비,경비비,수선유지비
2691,215,20250701,True,164071,33166,10405,22527,42000,14548,6527,17784,12064,5050
2692,215,20250801,True,164402,35366,9442,23057,40410,14441,6483,18430,11870,4903
2693,215,20250901,True,166187,36304,9767,22658,41314,14316,6581,18007,12338,4902
2694,215,20251001,True,165726,33878,10264,24199,41277,14100,6347,18287,12273,5101
2695,215,20251101,True,166010,36360,10121,22069,40889,14195,6384,18733,12246,5013
2696,215,20251201,True,165582,34620,10558,23089,41448,14366,6746,17968,12009,4778
2697,215,20260101,True,164482,34600,10187,22651,41311,14441,6394,18098,12026,4774
2698,215,20260201,True,164364,34405,10096,22490,40827,14496,6719,18127,12463,4741
2699,215,20260301,True,166791,35833,9595,22558,42535,14118,6635,18166,12340,5011
2700,215,20260401,True,167119,36688,9446,23015,41263,14186,6687,18837,12301,4696
2701,215,20260501,True,164330,34132,10034,21370,41871,14680,6576,18751,12089,4827
2702,215,20260601,False,161724,32571,9468,21669,41156,14449,6972,18429,12279,4731
2703,215,20260701,True,170041,36147,9972,24280,42548,14649,6561,18976,12074,4834
2704,215,20260801,False,167301,34650,10502,22749,41935,14431,6949,18895,12186,5004
2705,215,20260901,True,163074,31959,9840,22650,41559,14535,6969,18520,12225,4817
2706,216,20260901,True,240699,73111,22146,46089,41559,14535,7094,18520,12225,5420
2707,217,20260701,True,186055,42265,13194,26638,42548,14649,9733,18976,12074,5978
2708,217,20260801,True,189567,45168,12571,28619,41935,14431,9536,18895,12186,6226
2709,217,20260901,True,185037,40475,13068,28340,41559,14535,10464,18520,12225,5851
2710,218,20250601,True,153837,27513,8468,19054,41930,14442,7247,17954,11787,5442
2711,218,20250701,True,156944,30062,8542,19251,42000,14548,7391,17784,12064,5302
2712,218,20250801,True,150767,26496,7461,18519,40410,14441,7483,18430,11870,5657
2713,218,20250901,True,154202,28148,7792,19409,41314,14316,7415,18007,12338,5463
2714,218,20251001,True,153813,29854,7799,17042,41277,14100,7714,18287,12273,5467
2715,218,20251101,True,154092,27568,8114,19060,40889,14195,7755,18733,12246,5532
2716,218,20251201,True,153438,28133,8360,17625,41448,14366,7726,17968,12009,5803
2717,218,20260101,True,155398,30201,8005,18172,41311,14441,7516,18098,12026,5628
2718,218,20260201,True,153283,27398,8578,17970,40827,14496,7773,18127,12463,5651
2719,218,20260301,True,153934,27490,8448,17494,42535,14118,7646,18166,12340,5697
2720,218,20260401,True,154650,29146,8349,17387,41263,14186,7801,18837,12301,5380
2721,218,20260501,True,151985,25794,7752,18354,41871,14680,7349,18751,12089,5345
2722,218,20260601,True,154758,29764,8415,16774,41156,14449,8094,18429,12279,5398
2723,218,20260701,True,156425,29854,8126,17034,42548,14649,7520,18976,12074,5644
2724,218,20260801,True,155174,29491,7787,17239,41935,14431,7651,18895,12186,5559
2725,218,20260901,True,152357,26145,7826,17696,41559,14535,8099,18520,12225,5752
2726,219,20221201,True,222556,65754,19493,46306,38892,13164,6086,16957,11437,4467
2727,219,20230101,True,220395,64916,19713,44840,38193,13301,6074,17357,11480,4521
2728,219,20230201,True,227102,67123,21558,47172,38639,13588,5883,17525,11193,4421
2729,219,20230301,False,226755,71250,20624,42713,39852,13686,5856,17153,11299,4322
2730,219,20230401,True,225265,69313,22306,41533,40220,13466,5877,16971,11285,4294
2731,219,20230501,True,230944,71289,20079,45899,40077,13671,6338,17618,11669,4304
2732,219,20230601,True,226990,71006,19726,43175,39537,13946,6302,17278,11587,4433
2733,219,20230701,True,232377,73413,21452,44166,40184,13730,5802,17728,11623,4279
2734,219,20230801,False,229878,69143,21914,45814,40010,13364,6365,17209,11477,4582
2735,219,20230901,True,221991,66487,19918,44100,38847,13516,6288,17130,11491,4214
2736,219,20231001,True,231024,70904,20474,46746,40016,13630,5926,17394,11472,4462
2737,219,20231101,True,230143,68624,22174,45942,39356,14045,6400,17668,11724,4210
2738,219,20231201,True,232256,72956,22011,44588,39235,13927,6021,17275,11611,4632
2739,219,20240101,True,229027,70766,20929,42447,40931,13891,6310,17650,11809,4294
2740,219,20240201,True,223985,64063,21485,44071,40711,14009,6347,17394,11449,4456
2741,219,20240301,True,230885,72277,20066,44930,39731,13683,6209,17408,12002,4579
2742,219,20240401,True,228844,67150,20346,46582,40922,13740,6002,17830,11702,4570
2743,219,20240501,True,230764,71716,20094,44014,41070,13864,6355,17517,11636,4498
2744,219,20240601,True,224620,69244,19530,41064,40433,13752,6050,17830,12038,4679
2745,219,20240701,False,234518,73281,19220,47045,40178,13746,6501,18227,11831,4489
2746,219,20240801,True,218650,62988,19654,42640,39627,13650,6395,17471,11921,4304
2747,219,20240901,True,227062,68939,22059,40992,41110,13935,6448,17461,11797,4321
2748,219,20241001,True,235687,69552,21884,47458,41593,14034,6143,18298,12101,4624
2749,219,20241101,True,222693,66106,20192,41946,39674,14192,6297,18072,11930,4284
2750,219,20241201,True,227953,67788,20872,44939,40260,14161,6106,17595,11890,4342
2751,219,20250101,True,230260,70591,21405,42478,40709,14404,6214,18308,11808,4343
2752,219,20250201,True,228424,68215,21189,43196,40874,13885,6000,18373,12190,4502
2753,219,20250301,True,232688,70358,19615,47260,40533,14233,6198,18132,11783,4576
2754,219,20250401,True,236863,72750,20543,46808,41549,14187,6266,18316,12029,4415
2755,219,20250501,True,228989,70386,20109,43389,40063,14059,6379,17664,12288,4652
2756,219,20250601,True,230652,63971,21951,47412,41930,14442,6576,17954,11787,4629
2757,219,20250701,True,237049,72561,20094,47165,42000,14548,6203,17784,12064,4630
2758,219,20250801,True,228233,64936,21843,45461,40410,14441,6042,18430,11870,4800
2759,219,20250901,True,226750,63711,19581,46367,41314,14316,6570,18007,12338,4546
2760,219,20251001,True,232973,69159,22060,45021,41277,14100,6111,18287,12273,4685
2761,219,20251101,True,231536,69349,19332,45677,40889,14195,6336,18733,12246,4779
2762,219,20251201,True,229158,68213,20518,43926,41448,14366,6269,17968,12009,4441
2763,219,20260101,True,229784,68573,20284,44228,41311,14441,6154,18098,12026,4669
2764,219,20260201,True,230692,66955,21486,45162,40827,14496,6459,18127,12463,4717
2765,219,20260301,True,226743,64525,20301,43748,42535,14118,6338,18166,12340,4672
2766,219,20260401,True,234023,73149,21006,42350,41263,14186,6294,18837,12301,4637
2767,219,20260501,True,224550,64243,21037,40710,41871,14680,6391,18751,12089,4778
2768,219,20260601,True,229125,63541,21853,46498,41156,14449,6198,18429,12279,4722
2769,219,20260701,True,229852,66720,21324,42177,42548,14649,6702,18976,12074,4682
2770,219,20260801,True,229486,63137,22028,45536,41935,14431,6705,18895,12186,4633
2771,219,20260901,True,231203,69582,19720,43698,41559,14535,6731,18520,12225,4633
2772,220,20260101,True,216926,61433,19246,37713,41311,14441,8633,18098,12026,4025
2773,220,20260201,False,221083,62818,17665,41635,40827,14496,9081,18127,12463,3971
2774,220,20260301,True,218648,58843,17573,42376,42535,14118,8840,18166,12340,3857
2775,220,20260401,True,214770,59163,18337,37421,41263,14186,9465,18837,12301,3797
2776,220,20260501,True,221422,61276,18085,41736,41871,14680,8776,18751,12089,4158
2777,220,20260601,True,215760,60047,18758,37249,41156,14449,9300,18429,12279,4093
2778,220,20260701,True,221863,60265,18194,42433,42548,14649,8882,18976,12074,3842
2779,220,20260801,True,223116,65528,18719,38363,41935,14431,9086,18895,12186,3973
2780,220,20260901,True,217707,59686,17475,40920,41559,14535,8766,18520,12225,4021
2781,221,20250401,True,146384,24935,6992,14187,41549,14187,9202,18316,12029,4987
2782,221,20250501,True,141720,23028,6461,14598,40063,14059,8820,17664,12288,4739
2783,221,20250601,True,146575,24298,7507,14995,41930,14442,8933,17954,11787,4729
2784,221,20250701,True,145337,22527,7440,15248,42000,14548,8865,17784,12064,4861
2785,221,20250801,True,145420,24315,6443,15170,40410,14441,9128,18430,11870,5213
2786,221,20250901,True,144562,22702,6810,15400,41314,14316,8644,18007,12338,5031
2787,221,20251001,True,147875,24997,7459,15525,41277,14100,8925,18287,12273,5032
2788,221,20251101,True,146922,24798,7355,14131,40889,14195,9455,18733,12246,5120
2789,221,20251201,False,146494,25711,7021,14113,41448,14366,8644,17968,12009,5214
2790,221,20260101,True,146200,24672,7528,14123,41311,14441,9140,18098,12026,4861
2791,221,20260201,True,146189,24880,7253,13930,40827,14496,9186,18127,12463,5027
2792,221,20260301,True,146030,22224,6489,15626,42535,14118,9522,18166,12340,5010
2793,221,20260401,True,148522,25193,7208,14917,41263,14186,9404,18837,12301,5213
2794,221,20260501,True,149576,25396,6930,15440,41871,14680,9577,18751,12089,4842
2795,221,20260601,True,148101,24852,7423,15401,41156,14449,9285,18429,12279,4827
2796,221,20260701,True,148967,22989,7039,16018,42548,14649,9357,18976,12074,5317
2797,221,20260801,True,150483,25622,7325,15752,41935,14431,9204,18895,12186,5133
2798,221,20260901,True,145257,22146,7535,14367,41559,14535,9072,18520,12225,5298
2799,222,20260901,True,244653,69984,22862,50259,41559,14535,9329,18520,12225,5380
2800,223,20260501,True,212533,54649,16485,38141,41871,14680,9376,18751,12089,6491
2801,223,20260601,True,216372,58273,17090,38468,41156,14449,9556,18429,12279,6672
2802,223,20260701,True,213367,57454,17286,34084,42548,14649,9775,18976,12074,6521
2803,223,20260801,True,217135,58888,17574,36944,41935,14431,9596,18895,12186,6686
2804,223,20260901,True,210160,52349,16297,38118,41559,14535,9748,18520,12225,6809
2805,224,20260901,True,198526,45524,15460,33574,41559,14535,10161,18520,12225,6968
2806,225,20251201,True,211942,59331,15771,37075,41448,14366,9582,17968,12009,4392
2807,225,20260101,True,207313,55956,15859,35411,41311,14441,9803,18098,12026,4408
2808,225,20260201,True,207046,57039,15860,34026,40827,14496,9425,18127,12463,4783
2809,225,20260301,True,214312,58731,18144,35482,42535,14118,10246,18166,12340,4550
2810,225,20260401,True,206977,51828,15859,37563,41263,14186,10360,18837,12301,4780
2811,225,20260501,True,204346,51620,16582,33721,41871,14680,10230,18751,12089,4802
2812,225,20260601,True,202423,50968,17217,33303,41156,14449,10155,18429,12279,4467
2813,225,20260701,True,210046,53617,17555,36167,42548,14649,9613,18976,12074,4847
2814,225,20260801,True,210443,52788,18050,37421,41935,14431,9936,18895,12186,4801
2815,225,20260901,True,205827,53183,16068,35310,41559,14535,9983,18520,12225,4444
2816,226,20260201,True,150399,25820,7588,18433,40827,14496,8306,18127,12463,4339
2817,226,20260301,True,151037,27110,8026,16990,42535,14118,7685,18166,12340,4067
2818,226,20260401,True,149404,26549,7475,16625,41263,14186,7874,18837,12301,4294
2819,226,20260501,True,154184,27528,8031,19215,41871,14680,7936,18751,12089,4083
2820,226,20260601,True,151749,28342,7778,16947,41156,14449,7897,18429,12279,4472
2821,226,20260701,True,154493,27442,7381,18930,42548,14649,8397,18976,12074,4096
2822,226,20260801,True,155497,29553,8633,17567,41935,14431,7918,18895,12186,4379
2823,226,20260901,False,155642,29303,8397,18679,41559,14535,8180,18520,12225,4244
2824,227,20250201,True,266457,86581,25655,53078,40874,13885,9499,18373,12190,6322
2825,227,20250301,True,265091,84618,25131,55217,40533,14233,9562,18132,11783,5882
2826,227,20250401,True,253315,77486,24616,49491,41549,14187,9292,18316,12029,6349
2827,227,20250501,True,264471,86639,24997,52832,40063,14059,9767,17664,12288,6162
2828,227,20250601,True,264667,84402,23333,55409,41930,14442,9542,17954,11787,5868
2829,227,20250701,True,253153,75491,25762,49611,42000,14548,9781,17784,12064,6112
2830,227,20250801,True,253868,80764,23029,49334,40410,14441,9578,18430,11870,6012
2831,227,20250901,True,258153,80731,25028,50634,41314,14316,9623,18007,12338,6162
2832,227,20251001,True,262820,82547,24574,54360,41277,14100,9162,18287,12273,6240
2833,227,20251101,True,258686,80043,25160,51763,40889,14195,9355,18733,12246,6302
2834,227,20251201,True,267996,85665,24923,56239,41448,14366,9176,17968,12009,6202
2835,227,20260101,True,256552,78659,26597,49632,41311,14441,9412,18098,12026,6376
2836,227,20260201,True,260987,82707,22846,54190,40827,14496,9330,18127,12463,6001
2837,227,20260301,True,249650,74939,23048,48441,42535,14118,9806,18166,12340,6257
2838,227,20260401,True,268034,86250,26611,53041,41263,14186,9380,18837,12301,6165
2839,227,20260501,True,263118,80371,24495,54909,41871,14680,9733,18751,12089,6219
2840,227,20260601,True,262005,79326,25157,54838,41156,14449,9863,18429,12279,6508
2841,227,20260701,True,265024,78214,26163,56244,42548,14649,9824,18976,12074,6332
2842,227,20260801,True,267087,85426,23359,55104,41935,14431,9406,18895,12186,6345
2843,227,20260901,True,248926,74555,22991,48798,41559,14535,9744,18520,12225,5999
2844,228,20260901,True,143497,25089,6577,14297,41559,14535,6519,18520,12225,4176
2845,229,20260101,True,197157,50855,14987,31095,41311,14441,10238,18098,12026,4106
2846,229,20260201,True,196335,47245,16277,32442,40827,14496,10378,18127,12463,4080
2847,229,20260301,True,191165,45414,14015,30406,42535,14118,10154,18166,12340,4017
2848,229,20260401,True,195946,47951,14245,32982,41263,14186,10160,18837,12301,4021
2849,229,20260501,True,192495,45928,14817,30216,41871,14680,10208,18751,12089,3935
2850,229,20260601,True,195008,49065,14977,30428,41156,14449,10147,18429,12279,4078
2851,229,20260701,True,203498,50666,14791,34937,42548,14649,10788,18976,12074,4069
2852,229,20260801,True,200339,47335,16342,34860,41935,14431,10427,18895,12186,3928
2853,229,20260901,True,193114,46644,14958,30493,41559,14535,10158,18520,12225,4022
2854,230,20260701,True,175171,36911,12271,26347,42548,14649,6561,18976,12074,4834
2855,230,20260801,True,180700,41128,12294,27878,41935,14431,6949,18895,12186,5004
2856,230,20260901,True,177677,39975,11813,27264,41559,14535,6969,18520,12225,4817
2857,231,20260101,True,240094,74517,21391,45427,41311,14441,7511,18098,12026,5372
2858,231,20260201,True,232366,65208,21411,46553,40827,14496,7601,18127,12463,5680
2859,231,20260301,True,237510,72735,21671,43060,42535,14118,7036,18166,12340,5849
2860,231,20260401,True,227517,67379,18977,41694,41263,14186,7148,18837,12301,5732
2861,231,20260501,True,232412,72905,18829,40420,41871,14680,7251,18751,12089,5616
2862,231,20260601,True,233117,68059,19094,46736,41156,14449,7304,18429,12279,5611
2863,231,20260701,True,224367,63755,18989,40830,42548,14649,7076,18976,12074,5470
2864,231,20260801,False,236176,68841,20293,46380,41935,14431,7422,18895,12186,5793
2865,231,20260901,True,232389,71749,19625,41662,41559,14535,7094,18520,12225,5420
2866,232,20260901,True,214275,55457,18292,37372,41559,14535,10464,18520,12225,5851
2867,233,20240101,True,152291,28929,8251,18213,40931,13891,7470,17650,11809,5147
2868,233,20240201,True,150522,28751,8265,17471,40711,14009,7054,17394,11449,5418
2869,233,20240301,True,147074,26904,8139,16669,39731,13683,7024,17408,12002,5514
2870,233,20240401,True,151294,28656,8125,17991,40922,13740,7032,17830,11702,5296
2871,233,20240501,True,152087,29269,8037,17979,41070,13864,7116,17517,11636,5599
2872,233,20240601,True,148495,26051,7952,17824,40433,13752,7273,17830,12038,5342
2873,233,20240701,True,151194,27617,8131,18719,40178,13746,7193,18227,11831,5552
2874,233,20240801,True,151107,29828,8582,16987,39627,13650,7707,17471,11921,5334
2875,233,20240901,True,153249,30027,7980,18204,41110,13935,7442,17461,11797,5293
2876,233,20241001,True,154514,29482,8335,17818,41593,14034,7203,18298,12101,5650
2877,233,20241101,True,152482,28846,8019,18262,39674,14192,7798,18072,11930,5689
2878,233,20241201,True,151007,28306,7505,18318,40260,14161,7326,17595,11890,5646
2879,233,20250101,True,150177,26060,8412,17320,40709,14404,7720,18308,11808,5436
2880,233,20250201,True,153213,29559,8583,16961,40874,13885,7186,18373,12190,5602
2881,233,20250301,True,150662,25988,7949,19163,40533,14233,7312,18132,11783,5569
2882,233,20250401,True,152268,26233,7885,18982,41549,14187,7662,18316,12029,5425
2883,233,20250501,True,152744,28713,8167,18462,40063,14059,7805,17664,12288,5523
2884,233,20250601,True,155013,29566,8514,18131,41930,14442,7247,17954,11787,5442
2885,233,20250701,True,151636,26134,7832,18581,42000,14548,7391,17784,12064,5302
2886,233,20250801,True,153773,28058,8005,19419,40410,14441,7483,18430,11870,5657
2887,233,20250901,True,153956,29795,8508,16800,41314,14316,7415,18007,12338,5463
2888,233,20251001,True,151418,25860,8430,18010,41277,14100,7714,18287,12273,5467
2889,233,20251101,True,151261,27058,8206,16647,40889,14195,7755,18733,12246,5532
2890,233,20251201,True,151164,26076,8059,17709,41448,14366,7726,17968,12009,5803
2891,233,20260101,True,151648,28157,7565,16906,41311,14441,7516,18098,12026,5628
2892,233,20260201,True,155765,29717,8028,18683,40827,14496,7773,18127,12463,5651
2893,233,20260301,True,156905,30163,8604,17636,42535,14118,7646,18166,12340,5697
2894,233,20260401,True,152014,28175,7438,16633,41263,14186,7801,18837,12301,5380
2895,233,20260501,True,153969,27636,7769,18479,41871,14680,7349,18751,12089,5345
2896,233,20260601,True,152153,26565,7601,18182,41156,14449,8094,18429,12279,5398
2897,233,20260701,True,155798,27566,8338,18483,42548,14649,7520,18976,12074,5644
2898,233,20260801,True,155617,28048,7999,18913,41935,14431,7651,18895,12186,5559
2899,233,20260901,True,153579,26500,8218,18171,41559,14535,8099,18520,12225,5752
2900,234,20260901,True,231996,67601,21639,44553,41559,14535,6731,18520,12225,4633
2901,235,20240701,True,221769,66267,18531,40355,40178,13746,8758,18227,11831,3876
